137244,all,19
137592,all,13
137622,all,1
137649,all,24
138006,all,10
138576,all,25
138606,all,566
138645,all,2
138840,all,14
139254,all,0
139614,all,733
139959,all,17
140181,all,17
140250,all,6
140661,all,8
140793,all,11
140862,all,19
141207,all,44
141369,all,17
141885,all,6
142104,all,43
142422,all,9
142614,all,29
142680,all,12
142683,all,32
142782,all,49
142842,all,10
143196,all,20
143514,all,6
143583,all,40
144273,all,12
144420,all,79
144540,all,19
144561,all,99
144954,all,28
145050,all,32
145137,all,16
145269,all,9
145284,all,1132
145308,all,8
145968,all,12
146001,all,71
146043,all,7
146070,all,0
146679,all,12
146967,all,575
147132,all,268
147153,all,13
147186,all,7
147255,all,3
147390,all,18
147420,all,380
147669,all,48
147699,all,6
147705,all,15
148053,all,10
148119,all,6
148272,all,32
148275,all,113
148569,all,80
148668,all,38
149304,all,26
149340,all,2
149364,all,8
149598,all,153
149712,all,4
149832,all,330
149943,all,7
149961,all,1738
150003,all,78
150087,all,46
150126,all,455
150360,all,39
150453,all,36
150483,all,61
150516,all,9
150528,all,868
150585,all,17
150834,all,32
151251,all,1
151326,all,116
151374,all,91
151536,all,5
151776,all,3304
152331,all,62
152439,all,1
152772,all,133
152784,all,199
152787,all,3
152949,all,4
153591,all,9
154002,all,3
154038,all,2
154203,all,12
154386,all,9
154641,all,175
154800,all,3
154815,all,11
154908,all,1209
154911,all,10
155418,all,0
155478,all,50
156561,all,8
156660,all,37
156696,all,1
156702,all,2
157848,all,65
158388,all,29
159354,all,14
159483,all,5
160626,all,8
161205,all,5
161238,all,325
161340,all,23
161556,all,21
161685,all,3
161850,all,30
162006,all,36
162171,all,1
162744,all,46
162840,all,5
162900,all,11
162939,all,57
163074,all,63
163290,all,5
164286,all,1068
164346,all,682
164403,all,14
164406,all,7
164436,all,89
164484,all,120
164535,all,1
164631,all,14
164703,all,3
165345,all,191
165969,all,7
165981,all,81
166068,all,4
166167,all,93
166581,all,12
166800,all,24
166875,all,18
166938,all,10
167001,all,16
167265,all,1129
167289,all,26
167349,all,42
167376,all,77
167391,all,21
167715,all,597
167931,all,4
168348,all,343
535,all,52
727,all,1105
1765,all,15
8230,all,197
9574,all,119
9595,all,71
9754,all,580
9964,all,834
11068,all,559
12223,all,1412
12940,all,218
13282,all,374
14920,all,94
17392,all,35
17731,all,322
18958,all,583
19966,all,55
22108,all,490
22282,all,77
23671,all,125
23692,all,513
24679,all,384
26290,all,99
28111,all,726
28174,all,86
28810,all,147
29542,all,976
30442,all,226
30574,all,42
30940,all,189
32782,all,49
32869,all,47
33037,all,6
33133,all,2
33166,all,63
33172,all,16
33388,all,6
33796,all,30
33982,all,235
34078,all,33
34108,all,7
34270,all,219
34774,all,34
34894,all,6
35134,all,49
35299,all,761
35740,all,3
35788,all,68
35911,all,4
36046,all,23
36223,all,17
36379,all,1420
36565,all,73
36589,all,3
36844,all,3
37060,all,243
37645,all,891
38095,all,8
38158,all,73
38182,all,26
38197,all,38
38341,all,11
38581,all,5
38638,all,6
38647,all,0
38695,all,5
38716,all,9
38758,all,4
38797,all,3
38830,all,5
38836,all,29
39133,all,26
39190,all,161
39412,all,118
39436,all,36
39709,all,2
39718,all,39
39796,all,3
40198,all,23
40207,all,36
40255,all,4
40438,all,4
40693,all,9
41158,all,6
41590,all,8
41860,all,10
41869,all,22
41884,all,2
42004,all,7
42301,all,181
42355,all,634
42391,all,5
42652,all,7
42829,all,146
42853,all,4
42883,all,83
43162,all,217
43429,all,6
43918,all,20
44815,all,6
45190,all,150
45223,all,8
45247,all,26
45268,all,19
46147,all,356
46708,all,207
46750,all,1
46933,all,34
46942,all,11
46948,all,6
47134,all,7
47206,all,116
47230,all,65
47335,all,27
47557,all,7
47605,all,2
47623,all,77
47662,all,34
48025,all,1240
48262,all,545
48277,all,10
48352,all,126
48919,all,33
49540,all,52
49573,all,901
49612,all,3
49732,all,2
49885,all,25
50374,all,13
50389,all,26
50470,all,0
50485,all,28
50887,all,1059
51007,all,1
51262,all,78
51316,all,13
51346,all,745
51412,all,6
52372,all,68
52381,all,15
52564,all,67
52645,all,3
52678,all,31
52711,all,18
53110,all,6
53116,all,7
53140,all,2
53350,all,33
53446,all,47
53830,all,1
54388,all,213
54469,all,2
54511,all,3
54661,all,3
54688,all,28
54781,all,15
54790,all,13
54886,all,2
55159,all,26
55303,all,1288
55318,all,10
55591,all,6
55750,all,29
55948,all,3
55957,all,16
55966,all,143
55981,all,2
55996,all,1
56212,all,8
56647,all,19
56764,all,3
56797,all,2
56806,all,5
56821,all,15
56845,all,8
57079,all,4
57268,all,3
57271,all,2
57274,all,271
57316,all,19
57493,all,4
57886,all,747
57943,all,12
57997,all,12
58366,all,1
58372,all,18
58399,all,76
58444,all,10
58462,all,24
58552,all,1617
58630,all,5
59311,all,8
59548,all,0
59590,all,8
59596,all,590
59740,all,1
60061,all,1
60109,all,63
60133,all,14
60163,all,87
60358,all,0
60364,all,2
60382,all,2
60391,all,13
60604,all,11
61102,all,6
61285,all,388
61294,all,5
61390,all,22
61540,all,4
61558,all,0
61561,all,492
62431,all,462
62479,all,4
62623,all,14
63547,all,147
63589,all,2
63652,all,70
63670,all,1
63718,all,8
63922,all,30
64381,all,801
64477,all,3
64768,all,36
64948,all,2
65023,all,0
65236,all,4
65476,all,4
65479,all,44
65494,all,8
65551,all,28
65560,all,4
65578,all,600
65593,all,23
65713,all,179
65836,all,6
66220,all,17
66811,all,16
67435,all,117
67936,all,56
68077,all,41
68377,all,92
68440,all,176
69106,all,394
69115,all,7
70012,all,0
70120,all,5
70270,all,1
70444,all,2
70474,all,1
70522,all,4
70588,all,21
70600,all,11
70810,all,5
71005,all,113
71152,all,29
71275,all,9
71356,all,42
71389,all,3
71449,all,7
71947,all,5
72136,all,52
72667,all,3
72952,all,7
73342,all,2
73432,all,26
73531,all,9
73768,all,458
74215,all,1294
74479,all,250
74794,all,3
75388,all,58
75706,all,5
75742,all,37
75871,all,301
75949,all,5
76231,all,93
76240,all,600
77017,all,1
77161,all,30
77290,all,28
77314,all,26
77419,all,7
78286,all,4
78346,all,991
78349,all,3
78472,all,1
78541,all,12
78958,all,3
79018,all,23
79066,all,36
79132,all,7
79192,all,66
79276,all,0
79531,all,49
79645,all,6
79996,all,25
80062,all,199
80251,all,2
80575,all,40
80611,all,438
80665,all,24
80701,all,8
81034,all,6
81145,all,1
81196,all,9
81229,all,2
81244,all,130
81343,all,95
81358,all,8
81466,all,10
81520,all,80
82105,all,46
82606,all,65
82840,all,21
82846,all,16
82894,all,6
83563,all,4
83671,all,120
84556,all,0
84586,all,5
84634,all,28
84763,all,1
84811,all,39
84988,all,4
85177,all,1
85291,all,5
85339,all,9
85567,all,21
85852,all,1
86122,all,12
86218,all,69
86311,all,449
86377,all,71
86953,all,1
87064,all,2
87067,all,1
87082,all,6
87181,all,10
87277,all,43
88120,all,19
88432,all,2
88489,all,16
88831,all,43
88888,all,1
88924,all,10
88969,all,2
89185,all,448
89257,all,7
89362,all,255
90367,all,24
90619,all,44
90904,all,4
91183,all,28
91261,all,8
91291,all,1
91402,all,10
91405,all,5
91804,all,31
92098,all,58
92137,all,1
92188,all,63
92314,all,21
92536,all,18
92542,all,12
92827,all,31
93019,all,22
93115,all,26
93187,all,71
93808,all,325
94087,all,1070
94156,all,2352
94171,all,10
94366,all,5
94414,all,13
94666,all,7
95722,all,14
96025,all,1
96223,all,185
96283,all,18
96460,all,37
96526,all,41
96586,all,12
96688,all,3
97672,all,235
97819,all,177
97900,all,50
99019,all,186
99049,all,5
99211,all,1
99376,all,168
99577,all,27
99706,all,326
99802,all,572
99904,all,104
100015,all,6
100060,all,1
100126,all,4
100267,all,34
100840,all,7
101896,all,2
102094,all,9
102478,all,11
102811,all,24
102955,all,1051
103198,all,6
103261,all,2
103267,all,119
103330,all,109
103390,all,56
103675,all,14
103855,all,60
104536,all,4
104764,all,12
104776,all,5
104800,all,56
104848,all,11
104890,all,1
105301,all,16
105436,all,20
105562,all,4
105613,all,2
105784,all,20
105802,all,3
105865,all,127
106057,all,5
106249,all,2
106363,all,123
106702,all,7
106714,all,22
107245,all,15
107446,all,840
107578,all,35
107596,all,3
108124,all,5
108265,all,8
108475,all,4
108874,all,7
108958,all,28
109129,all,128
109213,all,3
109336,all,1
109387,all,6
109390,all,6
109771,all,88
109945,all,431
110617,all,1
110680,all,3
111406,all,8
111931,all,4
111949,all,9
111964,all,17
112381,all,6
112540,all,4
112600,all,1
112729,all,6
113035,all,4
113161,all,13
113209,all,0
113242,all,6
113275,all,12
113293,all,401
113308,all,7
113389,all,191
113404,all,0
113881,all,0
113929,all,16
114172,all,9
114472,all,1
114538,all,9
114811,all,20
115207,all,36
115453,all,39
116248,all,14
116314,all,7
116389,all,932
116749,all,23
116764,all,31
116809,all,18
116878,all,3
117691,all,135
117850,all,2
118234,all,3
118249,all,3
118750,all,4
118792,all,6
119041,all,278
119098,all,8
119563,all,5
119596,all,1
120088,all,9
120238,all,7
120271,all,15
120286,all,260
120307,all,958
120397,all,28
120586,all,31
120607,all,37
120685,all,9
120697,all,103
121033,all,433
121081,all,949
121195,all,12
121417,all,9
121450,all,552
121597,all,8
121630,all,54
122044,all,424
122173,all,4
122476,all,4
122488,all,0
122509,all,4
123166,all,1
123499,all,5
123571,all,2087
123628,all,44
123871,all,5
123928,all,21
124111,all,69
124666,all,13
124837,all,82
124906,all,8
125563,all,40
125581,all,13
125899,all,1
125935,all,21
126046,all,9
126058,all,5
126061,all,2
126175,all,2
127018,all,61
127081,all,6
127162,all,0
127534,all,1
127693,all,19
127807,all,17
127870,all,1
128284,all,11
128749,all,19
129166,all,2
129499,all,4
130168,all,5
130318,all,2
130330,all,6
130408,all,116
130696,all,3
130699,all,21
130780,all,93
197,all,204
1967,all,350
5141,all,221
5219,all,141
5303,all,49
5519,all,25
6572,all,14
8207,all,12
8267,all,1
8393,all,26
8426,all,170
8474,all,51
8477,all,101
8879,all,2
8903,all,7
8933,all,53
9089,all,1
9215,all,12
9425,all,15
9533,all,9
9551,all,214
9590,all,995
9611,all,1
9659,all,7
9689,all,137
9707,all,1
9827,all,14
10325,all,32
10931,all,156
10943,all,51
10949,all,13
10991,all,1
11108,all,1881
11255,all,905
11447,all,4
11534,all,2
11921,all,224
11987,all,16
12104,all,10
12485,all,15
12659,all,52
12905,all,23
13013,all,3
13037,all,0
13049,all,13
13064,all,21
13085,all,13
13112,all,51
14207,all,37
14291,all,1
14321,all,19
14393,all,19
14399,all,10
14471,all,21
14663,all,1570
14714,all,754
14960,all,197
15170,all,55
15191,all,278
15200,all,3
15257,all,13
15413,all,1
15584,all,68
16043,all,16
16109,all,3
16235,all,10
16241,all,42
65567,all,39
68795,all,260
70490,all,357
71933,all,524
77360,all,225
78365,all,1582
78476,all,164
80078,all,67
80528,all,245
81356,all,147
82025,all,70
83405,all,161
84923,all,553
86153,all,117
89009,all,98
90545,all,1401
91007,all,161
91226,all,70
92873,all,330
93881,all,175
94046,all,121
94193,all,370
99920,all,810
101615,all,896
102362,all,229
102476,all,587
103184,all,73
103580,all,330
105932,all,101
106634,all,235
107567,all,181
109532,all,495
110906,all,287
111017,all,50
111401,all,163
113465,all,645
114176,all,77
120347,all,466
121016,all,1062
121232,all,341
123017,all,322
129257,all,403
130397,all,164
130733,all,53
132539,all,375
134336,all,509
136034,all,74
140438,all,61
141395,all,432
142418,all,148
143003,all,1388
143867,all,51
147185,all,1079
148112,all,105
148193,all,198
150905,all,76
151025,all,306
151739,all,680
155708,all,252
156560,all,321
156659,all,166
158171,all,117
158387,all,106
160181,all,159
161378,all,2275
162833,all,50
162875,all,139
163088,all,71
164240,all,62
164666,all,799
