20141026,42301,18,12,326,625,39,26,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
20141027,42301,18,12,326,625,72,48,0,0,2,2,3047,2,2,908,2,2,2,0,0,11,0,0,0,9,0,2,908,2,2
20141028,42301,18,12,326,625,86,41,1,1,1,1,1041,1,1,307,1,1,1,0,0,6,0,0,0,3,0,1,307,1,1
20141029,42301,18,12,326,625,95,42,1,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0
20141030,42301,18,12,326,625,72,44,5,5,0,3,3937,3,2,889,2,2,2,0,0,11,0,0,0,8,0,2,889,2,2
20141031,42301,18,12,326,625,46,33,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
20141101,42301,18,12,326,625,55,33,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
20141102,42301,18,12,326,625,61,37,4,2,1,2,2082,2,2,724,2,2,2,0,0,8,0,0,0,8,0,2,724,2,2
20141103,42301,18,12,326,625,54,33,2,1,0,0,996,0,0,294,0,0,0,0,0,4,0,0,0,4,0,0,294,0,0
20141104,42301,18,12,326,625,102,70,7,6,1,0,965,0,0,289,0,0,0,0,0,18,0,0,0,13,0,0,289,0,0
20141105,42301,18,12,326,625,74,42,2,2,2,0,996,0,0,298,0,0,0,0,0,3,0,0,0,3,0,0,298,0,0
20141106,42301,18,12,326,625,89,45,1,1,1,2,2971,2,2,596,1,1,1,0,0,8,0,0,0,8,0,1,596,1,1
20141107,42301,18,12,326,625,82,42,3,2,1,0,0,0,0,285,0,0,0,0,0,11,0,0,0,10,0,0,285,0,0
20141108,42301,18,12,326,625,82,46,1,1,0,1,2004,1,1,595,1,1,1,0,0,9,0,0,0,5,0,1,595,1,1
20141109,42301,18,12,326,625,84,49,3,2,1,0,963,0,0,288,0,0,0,0,0,5,0,0,0,5,0,0,288,0,0
20141110,42301,18,12,326,625,144,83,17,8,0,3,4824,3,3,866,1,1,1,0,0,32,0,0,0,28,0,1,866,1,1
20141111,42301,18,12,326,625,311,136,14,9,1,11,13994,11,11,3902,10,10,10,0,0,46,0,0,0,36,0,10,3902,10,10
20141112,42301,18,12,326,625,145,70,6,5,0,4,4164,4,3,931,3,3,3,0,0,17,0,0,0,13,0,3,931,3,3
20141113,42301,18,12,326,625,73,39,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0
20141114,42301,18,12,326,625,62,34,2,2,1,0,965,0,0,285,0,0,0,0,0,7,0,0,0,5,0,0,285,0,0
20141115,42301,18,12,326,625,63,36,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
20141116,42301,18,12,326,625,57,36,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
20141117,42301,18,12,326,625,84,43,4,3,1,2,2896,2,2,859,2,2,2,0,0,10,0,0,0,8,0,2,859,2,2
20141118,42301,18,12,326,625,71,36,3,3,1,2,3047,2,2,904,2,2,2,0,0,6,0,0,0,5,0,2,904,2,2
20141119,42301,18,12,326,625,61,39,1,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
20141120,42301,18,12,326,625,63,37,4,4,1,2,3011,2,2,893,2,2,2,0,0,9,0,0,0,7,0,2,893,2,2
20141121,42301,18,12,326,625,76,33,2,2,0,1,1930,1,1,578,1,1,1,0,0,6,0,0,0,5,0,1,578,1,1
20141122,42301,18,12,326,625,84,38,1,1,0,0,965,0,0,0,0,0,0,0,1,12,0,0,0,6,0,0,0,0,0
20141123,42301,18,12,326,625,104,35,0,0,0,1,2991,1,1,602,1,1,1,0,0,1,0,0,0,0,0,1,602,1,1
20141124,42301,18,12,326,625,101,54,4,3,0,0,1928,0,0,577,0,0,0,0,0,12,0,0,0,12,0,0,577,0,0
20141125,42301,18,12,326,625,103,51,8,4,1,0,965,0,0,285,0,0,0,0,0,18,0,0,0,13,0,0,285,0,0
20141126,42301,18,12,326,625,79,36,3,3,0,0,1950,0,0,576,0,0,0,0,0,7,0,0,0,7,0,0,576,0,0
20141127,42301,18,12,326,625,106,51,10,3,1,0,1928,0,0,569,0,0,0,0,0,10,0,0,0,10,0,0,569,0,0
20141128,42301,18,12,326,625,86,49,6,5,0,1,2926,1,1,926,1,1,1,0,0,6,0,0,0,6,0,1,926,1,1
20141129,42301,18,12,326,625,75,47,0,0,0,0,963,0,0,288,0,0,0,0,0,18,0,0,0,12,0,0,288,0,0
20141130,42301,18,12,326,625,85,48,0,0,2,0,965,0,0,285,0,0,0,0,0,13,0,0,0,11,0,0,285,0,0
20141201,42301,18,12,326,625,109,57,5,3,0,4,5787,4,1,289,0,0,0,0,0,19,0,0,0,17,0,0,289,0,0
20141202,42301,18,12,326,625,81,42,0,0,0,2,3934,2,2,885,2,2,2,0,0,14,0,0,0,13,0,2,885,2,2
20141203,42301,18,12,326,625,81,43,8,4,0,3,4820,3,0,1155,2,2,1,0,0,15,0,0,0,12,0,2,1155,2,1
20141204,42301,18,12,326,625,104,51,6,3,0,2,3047,2,2,908,2,2,2,0,0,19,0,0,0,15,0,2,908,2,2
20141205,42301,18,12,326,625,98,45,2,2,3,0,1961,0,0,298,0,0,0,0,0,12,0,0,0,10,0,0,298,0,0
20141206,42301,18,12,326,625,98,58,0,0,1,1,2006,1,1,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0
20141207,42301,18,12,326,625,76,43,1,1,0,1,2006,1,1,596,1,1,1,0,0,12,0,0,0,9,0,1,596,1,1
20141208,42301,18,12,326,625,110,62,2,2,2,1,2006,1,1,615,2,2,2,0,0,11,0,0,0,11,0,2,615,2,2
20141209,42301,18,12,326,625,102,55,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0
20141210,42301,18,12,326,625,110,74,3,3,1,0,965,0,0,289,0,0,0,0,0,17,0,0,0,16,0,0,289,0,0
20141211,42301,18,12,326,625,130,88,4,3,1,0,1928,0,0,577,0,0,0,0,0,18,0,0,0,17,0,0,577,0,0
20141212,42301,18,12,326,625,165,79,5,4,1,8,9651,8,8,2890,8,8,8,0,0,26,0,0,0,16,0,8,2890,8,8
20141213,42301,18,12,326,625,151,61,12,3,1,1,2893,1,1,854,1,1,1,0,0,9,0,0,0,9,0,1,854,1,1
20141214,42301,18,12,326,625,88,52,4,4,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0
20141215,42301,18,12,326,625,77,57,5,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,0,0
20141216,42301,18,12,326,625,98,68,2,2,1,2,2971,2,1,289,0,0,0,0,0,21,0,0,0,16,0,0,289,0,0
20141217,42301,18,12,326,625,108,59,3,3,4,0,963,0,0,569,0,0,0,0,0,15,0,0,0,12,0,0,569,0,0
20141218,42301,18,12,326,625,101,59,5,3,2,2,2971,2,2,578,1,1,1,0,0,8,0,0,0,8,0,1,578,1,1
20141219,42301,18,12,326,625,74,53,0,0,0,0,996,0,0,298,0,0,0,0,0,13,0,0,0,12,0,0,298,0,0
20141220,42301,18,12,326,625,64,38,1,1,0,2,3859,2,2,862,1,1,1,0,0,7,0,0,0,7,0,1,862,1,1
20141221,42301,18,12,326,625,59,29,0,0,0,0,965,0,0,289,0,0,0,0,0,3,0,0,0,3,0,0,289,0,0
20141222,42301,18,12,326,625,61,39,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0
20141223,42301,18,12,326,625,63,33,5,1,0,1,1930,1,1,289,0,0,0,0,0,8,0,0,0,6,0,0,289,0,0
20141224,42301,18,12,326,625,75,39,3,1,3,0,1928,0,0,573,0,0,0,0,0,8,0,0,0,7,0,0,573,0,0
20141225,42301,18,12,326,625,70,34,3,3,1,2,4930,2,2,1467,2,2,2,0,0,12,0,0,0,7,0,2,1467,2,2
20141226,42301,18,12,326,625,74,39,2,0,0,0,2944,0,0,593,0,0,0,0,0,3,0,0,0,3,0,0,593,0,0
20141227,42301,18,12,326,625,47,37,0,0,1,1,1993,1,1,597,1,1,1,0,0,5,0,0,0,4,0,1,597,1,1
20141228,42301,18,12,326,625,77,53,1,1,4,1,1041,1,1,307,1,1,1,0,0,6,0,0,0,5,0,1,307,1,1
20141229,42301,18,12,326,625,152,60,3,2,2,1,3921,1,1,1170,1,1,1,0,0,6,0,0,0,5,0,1,1170,1,1
20141230,42301,18,12,326,625,80,54,6,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0
20141231,42301,18,12,326,625,61,37,5,4,0,1,2004,1,1,599,1,1,1,0,0,7,0,0,0,6,0,1,599,1,1
20150101,42301,18,12,326,625,77,50,0,0,1,0,963,0,0,284,0,0,0,0,0,8,0,0,0,5,0,0,284,0,0
20150102,42301,18,12,326,625,111,50,3,3,0,0,1961,0,0,583,0,0,0,0,0,4,0,0,0,3,0,0,583,0,0
20150103,42301,18,12,326,625,94,52,5,4,0,0,1959,0,0,298,0,0,0,0,0,9,0,0,0,6,0,0,298,0,0
20150104,42301,18,12,326,625,92,50,2,1,1,2,3045,2,2,903,2,2,2,0,0,10,0,0,0,8,0,2,903,2,2
20150105,42301,18,12,326,625,94,53,5,1,0,0,965,0,0,289,0,0,0,0,0,8,0,0,0,8,0,0,289,0,0
20150106,42301,18,12,326,625,71,54,3,2,0,0,963,0,0,284,0,0,0,0,0,9,0,0,0,9,0,0,284,0,0
20150107,42301,18,12,326,625,101,40,4,1,0,0,2924,0,0,867,0,0,0,0,0,2,0,0,0,2,0,0,867,0,0
20150108,42301,18,12,326,625,85,46,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0
20150109,42301,18,12,326,625,67,47,3,1,4,0,965,0,0,285,0,0,0,0,0,15,0,0,0,10,0,0,285,0,0
20150110,42301,18,12,326,625,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
20150111,42301,18,12,326,625,97,52,5,3,0,1,2006,1,1,600,1,1,1,0,0,5,0,0,0,5,0,1,600,1,1
20150112,42301,18,12,326,625,92,50,1,0,2,0,1928,0,0,285,0,0,0,0,0,6,0,0,0,3,0,0,285,0,0
20150113,42301,18,12,326,625,109,50,8,3,0,5,31994,31,2,3118,2,7,2,0,0,2,0,0,0,2,0,2,3118,7,2
20150114,42301,18,12,326,625,135,65,2,2,2,2,2082,2,2,619,2,2,2,0,0,9,0,0,0,8,0,2,619,2,2
20150115,42301,18,12,326,625,103,44,7,4,1,2,3881,2,2,584,0,0,0,0,0,10,0,0,0,8,0,0,584,0,0
20150116,42301,18,12,326,625,139,67,1,1,1,0,2924,0,0,867,0,0,0,0,0,7,0,0,0,6,0,0,867,0,0
20150117,42301,18,12,326,625,118,55,5,4,1,0,965,0,0,285,0,0,0,0,0,9,0,0,0,8,0,0,285,0,0
20150118,42301,18,12,326,625,121,68,6,6,2,1,2893,1,1,577,0,0,0,0,0,12,0,0,0,12,0,0,577,0,0
20150119,42301,18,12,326,625,130,59,5,3,0,2,3859,2,2,863,2,2,2,0,0,13,0,0,0,11,0,2,863,2,2
20150120,42301,18,12,326,625,147,61,7,4,1,4,6935,4,4,1767,3,3,3,0,0,5,0,0,0,5,0,3,1767,3,3
20150121,42301,18,12,326,625,183,72,4,4,3,2,3923,2,2,1451,2,2,2,0,0,12,0,0,0,12,0,2,1451,2,2
20150122,42301,18,12,326,625,108,56,5,4,0,2,4032,2,2,623,2,2,2,0,0,11,0,0,0,10,0,2,623,2,2
20150123,42301,18,12,326,625,76,48,7,1,0,0,996,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0
20150124,42301,18,12,326,625,142,73,6,4,0,0,0,0,0,1792,0,0,0,0,0,17,0,0,0,9,0,0,1792,0,0
20150125,42301,18,12,326,625,224,73,10,9,5,1,2926,1,1,864,1,1,1,0,0,6,0,0,0,4,0,1,864,1,1
20150126,42301,18,12,326,625,122,60,8,2,0,2,2896,2,2,1145,2,2,2,0,2,12,0,0,0,10,0,2,1145,2,2
20150127,42301,18,12,326,625,178,86,14,4,0,3,4846,3,3,1440,3,3,3,0,0,21,0,0,0,18,0,3,1440,3,3
20150128,42301,18,12,326,625,193,79,7,6,1,4,6860,4,4,2029,4,4,4,0,0,7,0,0,0,7,0,4,2029,4,4
20150129,42301,18,12,326,625,119,61,6,4,0,2,3047,2,2,900,2,2,2,0,0,10,0,0,0,9,0,2,900,2,2
20150130,42301,18,12,326,625,186,86,7,6,2,2,3859,2,2,1147,2,2,2,0,0,19,0,0,0,15,0,2,1147,2,2
20150131,42301,18,12,326,625,162,92,9,6,1,0,1928,0,0,573,0,0,0,0,0,17,0,0,0,15,0,0,573,0,0
20150201,42301,18,12,326,625,188,68,5,4,1,2,3859,2,2,854,1,1,1,0,0,6,0,0,0,5,0,1,854,1,1
20150202,42301,18,12,326,625,152,83,2,1,1,2,3923,2,2,1171,2,2,2,0,0,13,0,0,0,12,0,2,1171,2,2
20150203,42301,18,12,326,625,193,102,4,4,2,0,963,0,0,288,0,0,0,0,0,9,0,0,0,8,0,0,288,0,0
20150204,42301,18,12,326,625,212,105,8,6,3,4,5941,4,4,1173,2,2,2,0,0,9,0,0,0,9,0,2,1173,2,2
20150205,42301,18,12,326,625,236,111,9,9,2,1,3889,1,1,867,0,0,0,0,0,15,0,0,0,12,0,0,867,0,0
20150206,42301,18,12,326,625,222,111,7,6,2,4,6016,4,4,1789,4,4,4,0,0,11,0,0,0,10,0,4,1789,4,4
20150207,42301,18,12,326,625,218,107,3,3,5,1,2893,1,1,862,1,1,1,0,0,14,0,0,0,10,0,1,862,1,1
20150208,42301,18,12,326,625,274,136,9,9,3,2,3881,2,2,584,0,0,0,0,0,21,0,0,0,17,0,0,584,0,0
20150209,42301,18,12,326,625,217,114,12,10,3,1,2969,1,1,885,2,2,2,0,0,16,0,0,0,13,0,2,885,2,2
20150210,42301,18,12,326,625,187,114,6,5,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
20150211,42301,18,12,326,625,156,88,2,2,3,1,1930,1,1,570,1,1,1,0,0,8,0,0,0,6,0,1,570,1,1
20150212,42301,18,12,326,625,152,95,18,8,0,0,1928,0,0,573,0,0,0,0,0,13,0,0,0,12,0,0,573,0,0
20150213,42301,18,12,326,625,130,71,2,1,2,0,965,0,0,289,0,0,0,0,0,7,0,0,0,5,0,0,289,0,0
20150214,42301,18,12,326,625,94,53,2,1,3,0,1928,0,0,573,0,0,0,0,0,8,0,0,0,6,0,0,573,0,0
20150215,42301,18,12,326,625,92,55,4,2,2,1,1041,1,1,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
20150216,42301,18,12,326,625,65,54,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0
20150217,42301,18,12,326,625,55,38,0,0,1,0,965,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0
20150218,42301,18,12,326,625,40,26,7,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0
20150219,42301,18,12,326,625,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
20150220,42301,18,12,326,625,57,35,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
20150221,42301,18,12,326,625,69,46,7,4,0,0,965,0,0,285,0,0,0,0,0,6,0,0,0,3,0,0,285,0,0
20150222,42301,18,12,326,625,127,70,4,4,1,0,985,0,0,295,0,0,0,0,0,12,0,0,0,8,0,0,295,0,0
20150223,42301,18,12,326,625,194,78,7,6,4,1,2969,1,1,289,0,0,0,0,0,9,0,0,0,7,0,0,289,0,0
20150224,42301,18,12,326,625,166,97,9,5,3,2,3934,2,2,1173,2,2,2,0,0,15,0,0,0,11,0,2,1173,2,2
20150225,42301,18,12,326,625,263,145,11,9,4,1,3954,1,1,1487,2,2,2,0,0,22,0,0,0,21,0,2,1487,2,2
20150226,42301,18,12,326,625,394,198,24,18,6,9,10767,9,7,2337,6,6,6,0,0,45,0,0,0,40,0,6,2337,6,6
20150227,42301,18,12,326,625,347,188,21,12,6,5,6863,5,5,2030,6,6,6,0,0,38,0,0,0,36,0,6,2030,6,6
20150228,42301,18,12,326,625,525,299,15,13,7,8,9802,8,8,2345,6,6,6,0,0,60,0,0,0,49,0,6,2345,6,6
20150301,42301,18,12,326,625,461,271,18,14,7,2,4886,2,2,1455,2,2,2,0,0,57,0,0,0,38,0,2,1455,2,2
20150302,42301,18,12,326,625,493,266,26,20,8,4,7952,4,4,2356,3,3,3,0,0,62,0,0,0,55,0,3,2356,3,3
20150303,42301,18,12,326,625,520,255,38,30,9,9,11674,9,9,3182,7,7,7,0,0,71,0,0,0,60,0,7,3182,7,7
20150304,42301,18,12,326,625,498,240,35,19,9,7,7722,7,7,1723,5,5,5,0,0,51,0,0,0,44,0,5,1723,5,5
20150305,42301,18,12,326,625,449,242,31,21,5,7,10945,7,7,3535,8,8,8,0,0,48,0,0,0,43,0,8,3535,8,8
20150306,42301,18,12,326,625,392,206,19,15,6,5,7890,5,4,2061,4,4,4,0,0,47,0,0,0,43,0,4,2061,4,4
20150307,42301,18,12,326,625,466,277,17,16,7,6,7792,6,5,1735,4,4,4,0,7,62,0,0,0,56,0,4,1735,4,4
20150308,42301,18,12,326,625,575,284,21,19,4,10,12058,10,10,3009,7,7,7,0,0,80,0,0,0,63,0,7,3009,7,7
20150309,42301,18,12,326,625,540,277,25,13,4,9,11838,9,9,2954,7,7,7,0,1,67,0,0,1,58,0,7,2954,7,7
20150310,42301,18,12,326,625,391,232,15,10,7,7,8934,7,7,2633,7,7,7,0,0,63,0,0,0,47,0,7,2633,7,7
20150311,42301,18,12,326,625,477,271,22,17,8,11,14664,11,11,3194,7,7,7,0,0,71,0,0,0,61,0,7,3194,7,7
20150312,42301,18,12,326,625,498,265,27,17,13,9,12748,9,9,3800,9,9,9,0,0,78,0,0,0,63,0,9,3800,9,9
20150313,42301,18,12,326,625,510,248,29,22,1,6,8790,6,6,2038,4,4,4,0,1,53,0,0,0,47,0,4,2038,4,4
20150314,42301,18,12,326,625,574,299,30,20,9,9,10843,9,9,3189,9,9,9,0,0,66,0,0,0,57,0,9,3189,9,9
20150315,42301,18,12,326,625,719,348,53,33,4,8,9911,8,8,2636,7,7,7,0,0,91,0,0,0,68,0,7,2636,7,7
20150316,42301,18,12,326,625,536,289,23,19,11,8,10718,8,8,2920,7,7,7,0,0,82,0,0,0,64,0,7,2920,7,7
20150317,42301,18,12,326,625,550,281,25,19,8,14,16803,14,13,3517,9,9,9,0,0,85,0,0,0,69,0,9,3517,9,9
20150318,42301,18,12,326,625,540,286,23,17,7,11,12914,11,11,4719,14,14,14,0,0,57,0,0,0,47,0,14,4719,14,14
20150319,42301,18,12,326,625,551,302,14,11,9,7,8911,7,5,1794,5,5,5,0,0,74,0,0,0,62,0,5,1794,5,5
20150320,42301,18,12,326,625,593,270,24,18,9,5,7899,5,5,2353,5,5,5,0,0,60,0,0,0,51,0,5,2353,5,5
20150321,42301,18,12,326,625,676,311,28,21,9,10,12733,10,10,2915,7,7,7,0,0,82,0,0,0,74,0,7,2915,7,7
20150322,42301,18,12,326,625,620,351,20,19,18,4,5974,4,4,1780,4,4,4,0,0,89,0,0,0,75,0,4,1780,4,4
20150323,42301,18,12,326,625,717,356,27,15,14,6,9884,6,6,2628,5,5,5,0,0,94,0,0,0,70,0,5,2628,5,5
20150324,42301,18,12,326,625,598,299,38,18,12,14,15861,14,14,3219,9,9,9,0,0,79,0,0,0,65,0,9,3219,9,9
20150325,42301,18,12,326,625,719,351,49,33,9,11,13694,11,11,4418,9,9,9,0,0,71,0,0,0,66,0,9,4418,9,9
20150326,42301,18,12,326,625,702,369,52,25,9,14,16619,14,13,3797,10,10,10,0,0,109,0,0,0,87,0,10,3797,10,10
20150327,42301,18,12,326,625,649,360,30,19,8,10,12660,10,9,3184,8,8,8,0,0,82,0,0,0,70,0,8,3184,8,8
20150328,42301,18,12,326,625,633,352,36,27,11,8,10798,8,7,2644,7,7,7,0,0,81,0,0,0,68,0,7,2644,7,7
20150329,42301,18,12,326,625,858,430,44,36,13,9,10842,9,9,2934,8,8,8,0,0,84,0,0,0,72,0,8,2934,8,8
20150330,42301,18,12,326,625,760,431,28,26,10,10,11883,10,10,2622,7,7,7,0,0,127,0,0,0,109,0,7,2622,7,7
20150331,42301,18,12,326,625,770,332,33,21,8,9,12054,9,8,2369,5,5,5,0,0,74,0,0,0,64,0,5,2369,5,5
20150401,42301,18,12,326,625,566,328,18,13,5,11,13823,11,10,3266,8,8,8,0,0,87,0,0,0,69,0,8,3266,8,8
20150402,42301,18,12,326,625,584,331,33,28,9,10,12638,10,10,3765,10,10,10,0,0,108,0,0,0,91,0,10,3765,10,10
20150403,42301,18,12,326,625,780,337,26,22,8,15,17729,15,15,4960,15,15,15,0,0,85,0,0,0,64,0,15,4960,15,15
20150404,42301,18,12,326,625,880,364,34,23,10,17,19710,17,17,4675,13,13,13,0,0,59,0,0,0,50,0,13,4675,13,13
20150405,42301,18,12,326,625,849,417,47,28,12,15,18631,15,15,4460,11,11,11,0,0,99,0,0,0,80,0,11,4460,11,11
20150406,42301,18,12,326,625,994,476,34,31,21,7,9833,7,7,2932,7,7,7,0,0,99,0,0,0,83,0,7,2932,7,7
20150407,42301,18,12,326,625,887,449,46,30,12,9,12800,9,9,3228,8,8,8,0,0,104,0,0,0,84,0,8,3228,8,8
20150408,42301,18,12,326,625,867,409,41,28,15,17,21027,17,17,5983,16,16,16,0,0,96,0,0,0,79,0,16,5983,16,16
20150409,42301,18,12,326,625,883,447,35,26,10,18,21737,18,17,5876,17,17,17,0,0,99,0,0,0,81,0,17,5876,17,17
20150410,42301,18,12,326,625,914,472,40,30,10,18,21610,18,18,6898,14,14,14,0,0,92,0,0,0,81,0,14,6898,14,14
20150411,42301,18,12,326,625,1070,529,55,43,19,18,20619,18,17,5854,16,16,16,0,0,100,0,0,0,89,0,16,5854,16,16
20150412,42301,18,12,326,625,1168,551,59,43,18,16,19638,16,16,4367,11,11,11,0,0,90,0,0,0,82,0,11,4367,11,11
20150413,42301,18,12,326,625,1230,608,71,47,23,11,15002,11,11,4166,10,10,10,2,0,124,0,0,0,104,0,10,4166,10,10
20150414,42301,18,12,326,625,1149,553,54,44,16,22,25537,22,22,7041,21,21,21,0,0,95,0,0,0,77,0,21,7041,21,21
20150415,42301,18,12,326,625,1075,528,52,40,17,16,19627,16,16,5251,14,14,14,0,0,76,0,0,0,72,0,14,5251,14,14
20150416,42301,18,12,326,625,988,535,35,28,19,15,18689,15,15,5271,14,14,14,0,0,88,0,0,0,75,0,14,5271,14,14
20150417,42301,18,12,326,625,1022,545,56,42,29,12,14959,12,12,4256,11,11,11,0,0,101,0,0,0,83,0,11,4256,11,11
20150418,42301,18,12,326,625,1170,630,52,42,31,15,17656,15,15,4085,11,11,11,0,0,140,0,0,0,109,0,11,4085,11,11
20150419,42301,18,12,326,625,1239,666,66,46,23,19,22569,19,19,6412,18,18,18,0,0,112,0,0,0,98,0,18,6412,18,18
20150420,42301,18,12,326,625,1067,567,54,40,30,27,30421,27,25,8475,25,25,25,0,0,106,0,0,0,94,0,25,8475,25,25
20150421,42301,18,12,326,625,1012,536,40,26,14,14,15886,14,14,4384,12,12,12,0,0,85,0,0,0,72,0,12,4384,12,12
20150422,42301,18,12,326,625,993,525,35,33,23,19,22849,19,19,5928,16,16,16,0,0,87,0,0,0,71,0,16,5928,16,16
20150423,42301,18,12,326,625,1068,590,47,32,29,14,17880,14,14,5026,13,13,13,0,0,113,0,0,0,89,0,13,5026,13,13
20150424,42301,18,12,326,625,1176,597,98,60,27,28,31494,28,27,9353,22,22,22,1,0,129,0,0,0,102,0,22,9353,22,22
20150425,42301,18,12,326,625,1033,547,65,47,24,18,20585,18,17,5533,16,16,16,0,0,89,0,0,0,75,0,16,5533,16,16
20150426,42301,18,12,326,625,1091,624,44,36,11,11,13616,11,11,3765,10,10,10,0,0,87,0,0,0,71,0,10,3765,10,10
20150427,42301,18,12,326,625,1234,605,56,40,28,22,24470,22,19,5787,17,17,17,0,0,100,0,0,0,91,0,17,5787,17,17
20150428,42301,18,12,326,625,1149,581,41,31,22,11,13766,11,10,3823,8,8,8,0,0,89,0,0,0,80,0,8,3823,8,8
