65551,all,78
65560,all,2
65567,all,58
65578,all,204
65593,all,20
65713,all,144
6572,all,0
65836,all,0
66220,all,8
66811,all,16
67435,all,12
67936,all,24
68077,all,14
68377,all,42
68440,all,104
68795,all,218
69106,all,330
69115,all,14
6939,all,92
70012,all,2
70120,all,2
70270,all,2
70444,all,4
70474,all,2
70490,all,170
70522,all,4
70588,all,28
70600,all,10
70810,all,8
71005,all,24
71152,all,86
71275,all,10
71356,all,26
71389,all,4
71449,all,18
71933,all,262
71947,all,8
72136,all,44
72667,all,2
727,all,322
72952,all,4
73342,all,2
73432,all,12
73531,all,2
73768,all,96
74215,all,888
74479,all,114
74794,all,10
75388,all,12
75706,all,0
75742,all,16
75871,all,112
75949,all,4
76231,all,74
76240,all,200
77017,all,2
7716,all,120
77161,all,54
77290,all,0
77314,all,90
77360,all,98
77419,all,12
78286,all,4
78346,all,666
78349,all,2
78365,all,968
78472,all,2
78476,all,322
78541,all,48
78958,all,6
79018,all,0
79066,all,8
79132,all,20
79192,all,72
79276,all,2
79531,all,28
79645,all,12
79996,all,10
80062,all,64
80078,all,54
80251,all,4
80528,all,370
80575,all,4
80611,all,342
80665,all,22
80701,all,6
81034,all,0
81145,all,0
81196,all,0
81229,all,4
81244,all,58
81343,all,44
81356,all,132
81358,all,4
81466,all,28
81520,all,54
82025,all,48
8207,all,2
82105,all,0
8230,all,332
82606,all,92
8267,all,2
82840,all,6
82846,all,28
82894,all,16
83405,all,74
83563,all,2
83671,all,94
8393,all,30
8426,all,104
84556,all,2
84586,all,8
84634,all,8
8474,all,2
84763,all,4
8477,all,20
84811,all,22
84923,all,370
84988,all,10
85177,all,2
85291,all,12
85339,all,12
85567,all,22
85852,all,2
86122,all,12
86153,all,132
86218,all,36
86311,all,90
86377,all,16
86953,all,2
87064,all,4
87067,all,2
87082,all,6
87181,all,12
87277,all,94
88120,all,10
88432,all,2
88489,all,12
8879,all,4
88831,all,2
88888,all,4
88924,all,6
88969,all,4
89009,all,116
8903,all,6
89185,all,540
89257,all,8
8933,all,44
89362,all,74
90367,all,10
90545,all,486
90619,all,12
9089,all,2
90904,all,2
91007,all,250
91183,all,80
91226,all,2
91261,all,8
91291,all,2
91402,all,6
91405,all,2
91804,all,4
92098,all,62
92137,all,2
9215,all,12
92188,all,0
92314,all,8
92536,all,12
92542,all,20
92827,all,50
92873,all,412
93019,all,24
93115,all,0
93187,all,62
93808,all,88
93881,all,198
94046,all,90
94087,all,308
94156,all,1782
94171,all,4
94193,all,462
9425,all,0
94366,all,10
94414,all,0
94666,all,16
9533,all,24
9551,all,104
95722,all,12
9574,all,164
9590,all,836
9595,all,82
96025,all,2
9611,all,2
96223,all,78
96283,all,28
96460,all,30
96526,all,22
96586,all,10
9659,all,2
96688,all,10
9689,all,298
9707,all,2
9754,all,118
97672,all,230
97819,all,126
97900,all,48
9827,all,14
99019,all,170
99049,all,2
99211,all,2
99376,all,90
99577,all,22
9964,all,0
99706,all,4
99802,all,92
99904,all,124
99920,all,84
100060,1,2
100126,1,2
100267,1,2
100840,1,0
101615,1,84
101896,1,0
102094,1,0
102362,1,20
102476,1,22
102478,1,0
102811,1,4
102955,1,16
103184,1,6
103198,1,0
10325,1,4
103267,1,88
103330,1,12
103390,1,22
103580,1,68
103675,1,0
103855,1,2
104536,1,0
104764,1,4
104776,1,0
104800,1,0
104848,1,0
104890,1,0
105301,1,0
105436,1,0
105613,1,0
105784,1,8
105802,1,2
105865,1,8
105932,1,2
106249,1,0
106363,1,4
106634,1,4
106702,1,0
106714,1,0
107245,1,2
107446,1,30
107567,1,20
107578,1,14
107596,1,0
108265,1,0
108475,1,2
108958,1,10
109129,1,8
10931,1,38
109336,1,0
109387,1,0
109390,1,0
10943,1,6
10949,1,0
109532,1,0
109771,1,2
10991,1,0
109945,1,34
110617,1,0
11068,1,58
110680,1,2
110906,1,22
111017,1,8
11108,1,664
111401,1,26
111406,1,4
111931,1,0
111949,1,0
111964,1,0
112540,1,0
11255,1,134
112729,1,0
113035,1,0
113161,1,0
113242,1,2
113275,1,12
113293,1,48
113308,1,2
113389,1,8
113404,1,0
113465,1,48
113929,1,0
114172,1,2
114176,1,12
11447,1,4
114472,1,0
114538,1,0
114811,1,0
115207,1,10
115453,1,0
116248,1,0
116314,1,0
116389,1,90
116749,1,0
116764,1,0
116809,1,2
117691,1,16
118234,1,2
118750,1,2
118792,1,0
119041,1,58
119098,1,0
11921,1,46
119563,1,0
119596,1,0
11987,1,0
120088,1,4
120238,1,2
120271,1,4
120286,1,34
120307,1,108
120347,1,64
120397,1,2
120586,1,4
120607,1,0
120685,1,0
120697,1,16
121016,1,120
121033,1,86
12104,1,0
121081,1,26
121232,1,22
121417,1,0
121450,1,54
121597,1,0
121630,1,0
122044,1,20
122173,1,0
12223,1,34
122509,1,2
123017,1,130
123499,1,2
123571,1,284
123628,1,0
123871,1,2
123928,1,0
124111,1,4
124837,1,48
12485,1,2
124906,1,4
125563,1,0
125581,1,0
125935,1,2
126046,1,4
126058,1,0
126061,1,0
126175,1,2
12659,1,6
127018,1,0
127693,1,4
127807,1,2
127870,1,0
128284,1,0
128749,1,0
12905,1,2
129257,1,26
12940,1,8
129499,1,2
13013,1,0
130168,1,0
130318,1,4
130330,1,0
130397,1,30
130408,1,8
13049,1,0
13064,1,2
130696,1,0
130699,1,0
130733,1,24
130780,1,4
13085,1,0
13112,1,12
131379,1,14
131448,1,0
131451,1,2
131676,1,0
131742,1,4
131934,1,0
132051,1,0
132465,1,2
132539,1,28
132570,1,0
13282,1,56
132849,1,0
133962,1,16
133980,1,40
134336,1,70
134469,1,4
134676,1,2
135033,1,0
135072,1,8
135153,1,0
135273,1,10
135477,1,0
135831,1,4
135921,1,12
135963,1,2
136034,1,4
136668,1,0
136692,1,0
136722,1,8
136956,1,4
137136,1,16
137175,1,0
137244,1,0
137592,1,4
137649,1,32
138006,1,0
138576,1,2
138606,1,42
138645,1,0
138840,1,6
139254,1,0
139614,1,68
139959,1,2
140181,1,2
140250,1,0
140438,1,2
140661,1,4
140793,1,0
140862,1,0
141207,1,0
141369,1,0
141395,1,18
141885,1,4
14207,1,0
142104,1,16
142418,1,76
142422,1,0
142614,1,0
142680,1,0
142683,1,2
142782,1,0
142842,1,0
143003,1,294
143196,1,0
14321,1,0
143514,1,2
143583,1,18
143867,1,0
14393,1,36
14399,1,2
144420,1,14
144540,1,0
144561,1,2
14471,1,2
144954,1,0
145050,1,2
145137,1,0
145269,1,16
145284,1,198
145308,1,2
145968,1,2
146001,1,6
146043,1,2
146070,1,0
14663,1,154
146679,1,0
146967,1,52
147132,1,6
14714,1,22
147153,1,8
147185,1,376
147186,1,2
147255,1,0
147390,1,0
147420,1,90
147669,1,4
147699,1,2
147705,1,2
148053,1,0
148112,1,20
148193,1,46
148272,1,4
148275,1,6
148569,1,10
148668,1,4
14920,1,20
149304,1,0
149364,1,2
149598,1,14
14960,1,18
149712,1,10
149832,1,152
149943,1,0
149961,1,312
150003,1,0
150087,1,0
150126,1,128
150360,1,2
150453,1,0
150483,1,6
150528,1,142
150585,1,2
150834,1,0
150905,1,0
151025,1,94
151251,1,0
151326,1,4
151374,1,18
151536,1,2
15170,1,0
151739,1,90
151776,1,378
15191,1,28
15200,1,2
152331,1,20
152439,1,0
15257,1,0
152772,1,20
152784,1,44
153591,1,0
154002,1,0
15413,1,0
154203,1,0
154641,1,12
154800,1,2
154815,1,4
154908,1,44
154911,1,2
155418,1,0
155478,1,4
155708,1,12
15584,1,16
156560,1,48
156561,1,4
156659,1,0
156660,1,6
156702,1,2
157848,1,18
158171,1,64
158387,1,16
158388,1,0
159354,1,0
159483,1,0
160181,1,20
16043,1,0
160626,1,2
16109,1,0
161205,1,2
161238,1,8
161340,1,2
161378,1,274
161556,1,2
161685,1,0
161850,1,2
162006,1,0
16235,1,0
16241,1,0
162744,1,0
162833,1,10
162840,1,6
162875,1,12
162900,1,0
162939,1,10
163074,1,12
163088,1,22
163290,1,0
164240,1,32
164286,1,6
164346,1,14
164403,1,2
164406,1,2
164436,1,6
164484,1,58
164535,1,0
164631,1,4
164666,1,152
164703,1,2
165345,1,22
165969,1,0
165981,1,6
166068,1,0
166167,1,0
16632,1,66
166581,1,0
16659,1,0
166800,1,0
166875,1,0
167001,1,0
167265,1,38
167289,1,0
167349,1,4
167376,1,2
167391,1,2
167715,1,194
167931,1,2
168348,1,14
16926,1,8
17358,1,0
17392,1,12
17523,1,16
17574,1,0
1765,1,6
17667,1,2
17731,1,6
17754,1,0
17946,1,0
18030,1,0
18063,1,0
18435,1,2
18958,1,62
19170,1,2
1967,1,0
197,1,18
19869,1,42
19962,1,4
19966,1,6
20088,1,40
20166,1,2
20499,1,2
21399,1,40
21570,1,2
22108,1,16
22282,1,44
22338,1,4
22344,1,60
2274,1,4
22938,1,0
23160,1,0
23571,1,2
23671,1,22
23692,1,110
24174,1,94
24183,1,0
24198,1,6
24222,1,12
24264,1,0
24366,1,0
24378,1,4
24528,1,18
24615,1,12
24679,1,22
25455,1,2
25839,1,4
25986,1,0
25995,1,8
26115,1,0
26290,1,12
26307,1,2
26427,1,4
26562,1,0
26622,1,14
26655,1,0
26667,1,2
26679,1,0
27195,1,24
27462,1,4
28026,1,0
28056,1,12
28086,1,4
28111,1,82
28113,1,24
28174,1,26
28810,1,24
28881,1,14
28887,1,2
29271,1,22
29542,1,210
29751,1,0
29775,1,2
30087,1,0
30174,1,20
3024,1,0
30442,1,6
30444,1,0
30486,1,22
30513,1,44
30567,1,18
30574,1,8
30654,1,2
30915,1,2
30918,1,8
30927,1,4
30940,1,32
31275,1,0
31299,1,16
31344,1,8
31491,1,0
31683,1,8
31713,1,176
32019,1,0
32340,1,2
32439,1,0
32484,1,26
32754,1,2
32782,1,2
3279,1,42
32869,1,6
33037,1,0
33133,1,0
33166,1,0
33172,1,0
33388,1,2
33796,1,8
33982,1,74
34047,1,12
34078,1,4
34108,1,0
34270,1,48
3435,1,284
34774,1,0
34894,1,0
35134,1,0
35299,1,84
35700,1,0
35740,1,2
35788,1,4
36046,1,2
36223,1,0
36379,1,40
36565,1,10
36589,1,0
36844,1,0
36879,1,34
37060,1,48
37645,1,66
38095,1,8
38158,1,0
38182,1,2
38197,1,0
38341,1,4
38695,1,0
38716,1,0
38758,1,2
38830,1,0
38836,1,14
39133,1,0
39190,1,30
39412,1,14
39436,1,0
39709,1,0
39718,1,0
39783,1,42
39796,1,0
40173,1,6
40198,1,0
40207,1,2
40438,1,0
4044,1,2
40693,1,0
41158,1,0
41590,1,2
41655,1,498
41860,1,0
41869,1,2
42004,1,0
42093,1,20
42301,1,12
42355,1,24
42391,1,2
42652,1,4
42829,1,12
42853,1,0
42883,1,0
43162,1,6
43429,1,0
43918,1,8
44580,1,8
44815,1,0
45190,1,6
45247,1,0
45268,1,0
46147,1,38
46708,1,26
46750,1,0
46933,1,0
46942,1,4
47134,1,4
47151,1,158
47206,1,0
47230,1,0
47335,1,4
47340,1,12
47557,1,4
47605,1,0
47623,1,0
47662,1,4
48025,1,166
48262,1,94
48277,1,0
48352,1,12
48919,1,0
49540,1,4
49573,1,78
49612,1,0
49885,1,4
50374,1,10
50389,1,14
50470,1,0
50485,1,6
50887,1,138
51007,1,0
51262,1,0
51316,1,2
51346,1,56
5141,1,22
5219,1,20
52372,1,4
52381,1,0
52564,1,0
52678,1,0
52711,1,0
5303,1,0
53110,1,0
53116,1,0
53140,1,0
53350,1,6
53446,1,12
535,1,6
54388,1,10
54469,1,0
54688,1,0
54717,1,22
54732,1,32
54781,1,0
54790,1,2
55159,1,6
5519,1,0
55303,1,116
55318,1,8
55591,1,0
55608,1,8
55750,1,0
55957,1,0
55966,1,22
55981,1,0
56212,1,2
56647,1,0
56797,1,0
56806,1,2
56821,1,0
57268,1,0
57271,1,0
57274,1,28
57316,1,0
57493,1,0
57886,1,40
57943,1,4
57997,1,0
58119,1,234
58372,1,0
58399,1,6
58444,1,0
58462,1,0
585,1,8
58552,1,192
58630,1,0
58959,1,78
59311,1,0
5949,1,0
59590,1,0
59596,1,34
59740,1,2
60096,1,8
60109,1,26
60133,1,0
60163,1,26
60364,1,0
60391,1,2
60604,1,0
61102,1,2
61143,1,62
61285,1,56
61294,1,0
61390,1,0
61540,1,0
61561,1,168
61695,1,8
62127,1,4
62431,1,90
62502,1,24
62623,1,4
62940,1,4
62964,1,132
63408,1,30
63547,1,34
63589,1,0
63652,1,6
63718,1,0
63922,1,2
64381,1,144
64477,1,0
64768,1,2
64948,1,0
65023,1,0
65236,1,0
65271,1,46
65476,1,2
65479,1,2
65494,1,4
65517,1,2
65551,1,12
65560,1,0
65567,1,16
65578,1,20
65593,1,0
65713,1,12
6572,1,0
65836,1,0
66220,1,2
66811,1,2
67435,1,6
67936,1,6
68077,1,4
68377,1,0
68440,1,24
68795,1,68
69106,1,38
69115,1,0
6939,1,30
70012,1,2
70120,1,2
70270,1,0
70474,1,0
70490,1,0
70522,1,2
70588,1,4
70600,1,4
70810,1,0
71005,1,6
71152,1,20
71275,1,0
71356,1,10
71389,1,2
71449,1,0
71933,1,46
71947,1,0
72136,1,0
72667,1,2
727,1,10
72952,1,2
73342,1,2
73432,1,4
73768,1,12
74215,1,166
74479,1,22
74794,1,0
75388,1,0
75706,1,0
75742,1,0
75871,1,30
75949,1,0
76231,1,14
76240,1,58
7716,1,10
77161,1,8
77314,1,8
77360,1,2
77419,1,2
78286,1,0
78346,1,94
78349,1,0
78365,1,164
78476,1,78
78541,1,4
78958,1,0
79018,1,0
79066,1,2
79132,1,2
79192,1,8
79531,1,6
79645,1,0
79996,1,4
80062,1,28
80078,1,10
80528,1,40
80575,1,0
80611,1,58
80665,1,2
80701,1,2
81145,1,0
81196,1,2
81244,1,2
81343,1,0
81356,1,40
81466,1,14
81520,1,14
82025,1,2
8207,1,0
82105,1,0
8230,1,62
82606,1,6
82840,1,0
82846,1,2
82894,1,0
83405,1,2
83671,1,14
8393,1,0
8426,1,20
84556,1,2
84586,1,0
84634,1,0
8474,1,0
84763,1,2
8477,1,0
84811,1,2
84923,1,80
84988,1,0
85177,1,0
85291,1,4
85339,1,2
85567,1,0
86122,1,0
86153,1,30
86218,1,12
86311,1,12
86377,1,0
86953,1,0
87067,1,0
87082,1,0
87181,1,8
87277,1,14
88120,1,0
88432,1,0
88489,1,0
8879,1,0
88831,1,0
88924,1,2
88969,1,0
89009,1,22
8903,1,0
89185,1,100
89257,1,0
8933,1,10
89362,1,28
90367,1,6
90545,1,48
90619,1,0
9089,1,0
90904,1,0
91007,1,34
91183,1,4
91226,1,8
91261,1,2
91402,1,0
91804,1,0
92098,1,18
92137,1,0
9215,1,4
92188,1,0
92314,1,2
92536,1,2
92542,1,8
92827,1,8
92873,1,98
93019,1,4
93115,1,0
93187,1,8
93808,1,20
93881,1,50
94046,1,6
94087,1,122
94156,1,150
94171,1,2
94193,1,66
9425,1,0
94366,1,2
94414,1,0
94666,1,2
9533,1,4
9551,1,14
95722,1,0
9574,1,14
9590,1,220
9595,1,40
9611,1,0
96223,1,12
96283,1,12
96460,1,6
96526,1,2
96586,1,4
9659,1,0
9689,1,72
9754,1,14
97672,1,82
97819,1,18
97900,1,6
9827,1,4
99019,1,16
99049,1,2
99376,1,4
99577,1,2
9964,1,0
99706,1,0
99802,1,28
99904,1,32
99920,1,16
100015,2,0
100126,2,0
100267,2,0
101615,2,4
101896,2,2
102094,2,0
102362,2,10
102476,2,34
102478,2,0
102811,2,0
102955,2,104
103184,2,0
103198,2,2
10325,2,6
103267,2,48
103330,2,6
103390,2,8
103580,2,16
103675,2,0
103855,2,2
104536,2,0
104764,2,0
104776,2,0
104800,2,10
104848,2,0
105301,2,0
105436,2,0
105784,2,2
105802,2,0
105865,2,2
105932,2,24
106057,2,2
106249,2,4
106363,2,4
106634,2,12
106702,2,2
106714,2,0
107245,2,0
107446,2,2
107567,2,52
107578,2,18
107596,2,2
108265,2,0
108475,2,0
108958,2,4
109129,2,0
109213,2,2
10931,2,12
109336,2,0
109387,2,0
109390,2,0
10943,2,14
10949,2,0
109532,2,62
109771,2,4
109945,2,2
11068,2,60
110680,2,0
110906,2,14
111017,2,4
11108,2,248
111401,2,44
111406,2,0
111931,2,0
111949,2,2
111964,2,4
112540,2,4
11255,2,62
112729,2,2
113161,2,2
113209,2,2
113242,2,2
113275,2,0
113293,2,20
113308,2,2
113389,2,16
113404,2,0
113465,2,30
113929,2,0
114176,2,18
11447,2,0
114472,2,2
114538,2,2
114811,2,0
115207,2,0
11534,2,0
115453,2,4
116314,2,0
116389,2,72
116749,2,2
116764,2,0
116809,2,0
116878,2,0
117691,2,2
118234,2,4
118249,2,8
118750,2,2
118792,2,0
119041,2,6
119098,2,0
11921,2,0
119563,2,2
119596,2,0
11987,2,0
120088,2,2
120238,2,2
120286,2,2
120307,2,36
120347,2,32
120397,2,0
120586,2,0
