65551,all,78
65560,all,2
65567,all,58
65578,all,204
65593,all,20
65713,all,144
6572,all,0
65836,all,0
66220,all,8
66811,all,16
67435,all,12
67936,all,24
68077,all,14
68377,all,42
68440,all,104
68795,all,218
69106,all,330
69115,all,14
6939,all,92
70012,all,2
70120,all,2
70270,all,2
70444,all,4
70474,all,2
70490,all,170
70522,all,4
70588,all,28
70600,all,10
70810,all,8
71005,all,24
71152,all,86
71275,all,10
71356,all,26
71389,all,4
71449,all,18
71933,all,262
71947,all,8
72136,all,44
72667,all,2
727,all,322
72952,all,4
73342,all,2
73432,all,12
73531,all,2
73768,all,96
74215,all,888
74479,all,114
74794,all,10
75388,all,12
75706,all,0
75742,all,16
75871,all,112
75949,all,4
76231,all,74
76240,all,200
77017,all,2
7716,all,120
77161,all,54
77290,all,0
77314,all,90
77360,all,98
77419,all,12
78286,all,4
78346,all,666
78349,all,2
78365,all,968
78472,all,2
78476,all,322
78541,all,48
78958,all,6
79018,all,0
79066,all,8
79132,all,20
79192,all,72
79276,all,2
79531,all,28
79645,all,12
79996,all,10
80062,all,64
80078,all,54
80251,all,4
80528,all,370
80575,all,4
80611,all,342
80665,all,22
80701,all,6
81034,all,0
81145,all,0
81196,all,0
81229,all,4
81244,all,58
81343,all,44
81356,all,132
81358,all,4
81466,all,28
81520,all,54
82025,all,48
8207,all,2
82105,all,0
8230,all,332
82606,all,92
8267,all,2
82840,all,6
82846,all,28
82894,all,16
83405,all,74
83563,all,2
83671,all,94
8393,all,30
8426,all,104
84556,all,2
84586,all,8
84634,all,8
8474,all,2
84763,all,4
8477,all,20
84811,all,22
84923,all,370
84988,all,10
85177,all,2
85291,all,12
85339,all,12
85567,all,22
85852,all,2
86122,all,12
86153,all,132
86218,all,36
86311,all,90
86377,all,16
86953,all,2
87064,all,4
87067,all,2
87082,all,6
87181,all,12
87277,all,94
88120,all,10
88432,all,2
88489,all,12
8879,all,4
88831,all,2
88888,all,4
88924,all,6
88969,all,4
89009,all,116
8903,all,6
89185,all,540
89257,all,8
8933,all,44
89362,all,74
90367,all,10
90545,all,486
90619,all,12
9089,all,2
90904,all,2
91007,all,250
91183,all,80
91226,all,2
91261,all,8
91291,all,2
91402,all,6
91405,all,2
91804,all,4
92098,all,62
92137,all,2
9215,all,12
92188,all,0
92314,all,8
92536,all,12
92542,all,20
92827,all,50
92873,all,412
93019,all,24
93115,all,0
93187,all,62
93808,all,88
93881,all,198
94046,all,90
94087,all,308
94156,all,1782
94171,all,4
94193,all,462
9425,all,0
94366,all,10
94414,all,0
94666,all,16
9533,all,24
9551,all,104
95722,all,12
9574,all,164
9590,all,836
9595,all,82
96025,all,2
9611,all,2
96223,all,78
96283,all,28
96460,all,30
96526,all,22
96586,all,10
9659,all,2
96688,all,10
9689,all,298
9707,all,2
9754,all,118
97672,all,230
97819,all,126
97900,all,48
9827,all,14
99019,all,170
99049,all,2
99211,all,2
99376,all,90
99577,all,22
9964,all,0
99706,all,4
99802,all,92
99904,all,124
99920,all,84
